rxn_number,functional,program,thermo_kcal_mol,forward_kinetic_kcal_mol,reverse_kinetic_kcal_mol,thermo_reference_kcal_mol,forward_kinetic_reference_kcal_mol,reverse_kinetic_reference_kcal_mol,thermo_error_kcal_mol,forward_kinetic_error_kcal_mol,reverse_kinetic_error_kcal_mol,kinetic_error_kcal_mol
44,esen-md-direct-all-omol,ASE,-14.80309051,2.10249264,16.90558315,-17.02782678,1.71160545,18.73945936,2.22473627,0.39088719,-1.83387621,1.11238170
44,esen-sm-conserving-all-omol,ASE,-14.64072533,2.40106326,17.04178859,-17.02782678,1.71160545,18.73945936,2.38710145,0.68945781,-1.69767077,1.19356429
44,esen-sm-direct-all-omol,ASE,-15.53875617,5.59855087,21.13730704,-17.02782678,1.71160545,18.73945936,1.48907061,3.88694542,2.39784768,3.14239655
44,extra_large,ASE,-15.87029603,2.90110151,18.77139754,-17.02782678,1.71160545,18.73945936,1.15753075,1.18949606,0.03193818,0.61071712
44,orbmol_v1_conservative,ASE,-16.45626693,4.05446429,20.51073122,-17.02782678,1.71160545,18.73945936,0.57155985,2.34285884,1.77127186,2.05706535
44,orbmol_v1_direct,ASE,-16.35659220,4.45895148,20.81554368,-17.02782678,1.71160545,18.73945936,0.67123458,2.74734603,2.07608432,2.41171518
44,orbmol_v2,ASE,-17.05354422,1.93360838,18.98715260,-17.02782678,1.71160545,18.73945936,-0.02571744,0.22200293,0.24769324,0.23484809
44,polar-1-l,ASE,-16.23198736,4.22283851,20.45482587,-17.02782678,1.71160545,18.73945936,0.79583942,2.51123306,1.71536651,2.11329979
44,polar-1-m,ASE,-19.98158614,3.31530807,23.29689421,-17.02782678,1.71160545,18.73945936,-2.95375936,1.60370262,4.55743485,3.08056874
44,polar-1-s,ASE,-15.84033157,7.74143435,23.58176592,-17.02782678,1.71160545,18.73945936,1.18749521,6.02982890,4.84230656,5.43606773
44,uma-m-1p1,ASE,-15.25793160,3.39687852,18.65481012,-17.02782678,1.71160545,18.73945936,1.76989518,1.68527307,-0.08464924,0.88496116
44,uma-s-1p1,ASE,-15.60230847,3.63548219,19.23779066,-17.02782678,1.71160545,18.73945936,1.42551831,1.92387674,0.49833130,1.21110402
44,uma-s-1p2,ASE,-15.68738089,2.58407499,18.27145588,-17.02782678,1.71160545,18.73945936,1.34044589,0.87246954,-0.46800348,0.67023651
45,aimnet2-nse,ASE,-10.92159375,20.21515283,31.13674658,-12.27883239,11.51278688,23.79163884,1.35723864,8.70236595,7.34510774,8.02373685
45,allscaip-md-conserving-all-omol,ASE,-10.09358097,12.64953713,22.74311810,-12.27883239,11.51278688,23.79163884,2.18525142,1.13675025,-1.04852074,1.09263550
45,allscaip-md-direct-all-omol,ASE,-11.54488000,13.39790876,24.94278876,-12.27883239,11.51278688,23.79163884,0.73395239,1.88512188,1.15114992,1.51813590
45,esen-md-direct-all-omol,ASE,-10.45034529,12.12798111,22.57832640,-12.27883239,11.51278688,23.79163884,1.82848710,0.61519423,-1.21331244,0.91425333
45,esen-sm-conserving-all-omol,ASE,-12.32974768,13.81197807,26.14172575,-12.27883239,11.51278688,23.79163884,-0.05091529,2.29919119,2.35008691,2.32463905
45,esen-sm-direct-all-omol,ASE,-12.30558508,13.27290394,25.57848902,-12.27883239,11.51278688,23.79163884,-0.02675269,1.76011706,1.78685018,1.77348362
45,extra_large,ASE,-9.03219295,13.45731210,22.48950505,-12.27883239,11.51278688,23.79163884,3.24663944,1.94452522,-1.30213379,1.62332950
45,orbmol_v1_conservative,ASE,-8.86285876,17.97131050,26.83416926,-12.27883239,11.51278688,23.79163884,3.41597363,6.45852362,3.04253042,4.75052702
45,orbmol_v1_direct,ASE,-6.44102311,19.36176136,25.80278447,-12.27883239,11.51278688,23.79163884,5.83780928,7.84897448,2.01114563,4.93006005
45,orbmol_v2,ASE,-10.25679648,13.07214026,23.32893674,-12.27883239,11.51278688,23.79163884,2.02203591,1.55935338,-0.46270210,1.01102774
45,polar-1-l,ASE,-10.97410340,13.26397851,24.23808191,-12.27883239,11.51278688,23.79163884,1.30472899,1.75119163,0.44644307,1.09881735
45,polar-1-m,ASE,-5.23046671,18.32783787,23.55830458,-12.27883239,11.51278688,23.79163884,7.04836568,6.81505099,-0.23333426,3.52419263
45,polar-1-s,ASE,-4.89574048,15.40413648,20.29987696,-12.27883239,11.51278688,23.79163884,7.38309191,3.89134960,-3.49176188,3.69155574
45,uma-m-1p1,ASE,-10.76306400,12.50674442,23.26980842,-12.27883239,11.51278688,23.79163884,1.51576839,0.99395754,-0.52183042,0.75789398
45,uma-s-1p1,ASE,-9.08555423,14.87104384,23.95659807,-12.27883239,11.51278688,23.79163884,3.19327816,3.35825696,0.16495923,1.76160810
45,uma-s-1p2,ASE,-11.60846036,12.45707239,24.06553275,-12.27883239,11.51278688,23.79163884,0.67037203,0.94428551,0.27389391,0.60908971
46,aimnet2-nse,ASE,-32.42499289,2.04458773,34.46958062,-30.02526600,0.36799971,30.39331356,-2.39972689,1.67658802,4.07626706,2.87642754
46,allscaip-md-conserving-all-omol,ASE,-28.67825542,1.07756542,29.75582084,-30.02526600,0.36799971,30.39331356,1.34701058,0.70956571,-0.63749272,0.67352922
46,allscaip-md-direct-all-omol,ASE,-28.60483771,2.04629668,30.65113439,-30.02526600,0.36799971,30.39331356,1.42042829,1.67829697,0.25782083,0.96805890
46,esen-md-direct-all-omol,ASE,-28.26284304,1.10711346,29.36995650,-30.02526600,0.36799971,30.39331356,1.76242296,0.73911375,-1.02335706,0.88123541
46,esen-sm-conserving-all-omol,ASE,-28.82216744,0.16359543,28.98576287,-30.02526600,0.36799971,30.39331356,1.20309856,-0.20440428,-1.40755069,0.80597748
46,esen-sm-direct-all-omol,ASE,-25.92861696,1.71142771,27.64004467,-30.02526600,0.36799971,30.39331356,4.09664904,1.34342800,-2.75326889,2.04834845
46,extra_large,ASE,-30.50478702,0.83474878,31.33953580,-30.02526600,0.36799971,30.39331356,-0.47952102,0.46674907,0.94622224,0.70648566
46,orbmol_v1_conservative,ASE,-30.34594446,1.75031120,32.09625566,-30.02526600,0.36799971,30.39331356,-0.32067846,1.38231149,1.70294210,1.54262680
46,orbmol_v1_direct,ASE,-31.11192226,1.07839743,32.19031969,-30.02526600,0.36799971,30.39331356,-1.08665626,0.71039772,1.79700613,1.25370193
46,orbmol_v2,ASE,-29.86857443,0.59450833,30.46308276,-30.02526600,0.36799971,30.39331356,0.15669157,0.22650862,0.06976920,0.14813891
46,polar-1-l,ASE,-30.07958480,1.89265263,31.97223743,-30.02526600,0.36799971,30.39331356,-0.05431880,1.52465292,1.57892387,1.55178840
46,polar-1-m,ASE,-32.69364506,1.01452855,33.70817361,-30.02526600,0.36799971,30.39331356,-2.66837906,0.64652884,3.31486005,1.98069445
46,polar-1-s,ASE,-34.30746377,2.85227576,37.15973953,-30.02526600,0.36799971,30.39331356,-4.28219777,2.48427605,6.76642597,4.62535101
46,uma-m-1p1,ASE,-28.74612826,0.56173357,29.30786183,-30.02526600,0.36799971,30.39331356,1.27913774,0.19373386,-1.08545173,0.63959280
46,uma-s-1p1,ASE,-29.05073895,1.68253696,30.73327591,-30.02526600,0.36799971,30.39331356,0.97452705,1.31453725,0.33996235,0.82724980
46,uma-s-1p2,ASE,-27.74517618,1.03113131,28.77630749,-30.02526600,0.36799971,30.39331356,2.28008982,0.66313160,-1.61700607,1.14006884
47,aimnet2-nse,ASE,-0.64984034,18.50232056,19.15216090,-3.88446829,11.54783907,15.43231355,3.23462795,6.95448149,3.71984735,5.33716442
47,allscaip-md-conserving-all-omol,ASE,-0.37162853,13.91378379,14.28541232,-3.88446829,11.54783907,15.43231355,3.51283976,2.36594472,-1.14690123,1.75642297
47,allscaip-md-direct-all-omol,ASE,-0.67096715,14.33526532,15.00623247,-3.88446829,11.54783907,15.43231355,3.21350114,2.78742625,-0.42608108,1.60675367
47,esen-md-direct-all-omol,ASE,-1.55971181,12.46719902,14.02691083,-3.88446829,11.54783907,15.43231355,2.32475648,0.91935995,-1.40540272,1.16238133
47,esen-sm-conserving-all-omol,ASE,-2.04505648,12.86607264,14.91112912,-3.88446829,11.54783907,15.43231355,1.83941181,1.31823357,-0.52118443,0.91970900
47,esen-sm-direct-all-omol,ASE,0.04041826,18.79167565,18.75125739,-3.88446829,11.54783907,15.43231355,3.92488655,7.24383658,3.31894384,5.28139021
47,extra_large,ASE,-1.21090920,13.65308387,14.86399307,-3.88446829,11.54783907,15.43231355,2.67355909,2.10524480,-0.56832048,1.33678264
47,orbmol_v1_conservative,ASE,-0.78159093,14.15525872,14.93684965,-3.88446829,11.54783907,15.43231355,3.10287736,2.60741965,-0.49546390,1.55144177
47,orbmol_v1_direct,ASE,-0.47165962,13.48458890,13.95624852,-3.88446829,11.54783907,15.43231355,3.41280867,1.93674983,-1.47606503,1.70640743
47,orbmol_v2,ASE,-1.44675281,13.37346711,14.82021992,-3.88446829,11.54783907,15.43231355,2.43771548,1.82562804,-0.61209363,1.21886084
47,polar-1-l,ASE,-2.31177568,14.68598402,16.99775970,-3.88446829,11.54783907,15.43231355,1.57269261,3.13814495,1.56544615,2.35179555
47,polar-1-m,ASE,-2.94050463,17.16971933,20.11022396,-3.88446829,11.54783907,15.43231355,0.94396366,5.62188026,4.67791041,5.14989534
47,polar-1-s,ASE,-7.66214793,21.50925030,29.17139823,-3.88446829,11.54783907,15.43231355,-3.77767964,9.96141123,13.73908468,11.85024796
47,uma-m-1p1,ASE,-0.15233931,14.48393621,14.63627552,-3.88446829,11.54783907,15.43231355,3.73212898,2.93609714,-0.79603803,1.86606758
47,uma-s-1p1,ASE,-0.49501555,14.26459183,14.75960738,-3.88446829,11.54783907,15.43231355,3.38945274,2.71675276,-0.67270617,1.69472947
47,uma-s-1p2,ASE,-1.18194196,14.55991262,15.74185458,-3.88446829,11.54783907,15.43231355,2.70252633,3.01207355,0.30954103,1.66080729
48,aimnet2-nse,ASE,-28.80062349,0.50529338,29.30591687,-27.95446284,1.37785235,29.33235973,-0.84616065,-0.87255897,-0.02644286,0.44950091
48,allscaip-md-conserving-all-omol,ASE,-25.88114940,3.62121141,29.50236081,-27.95446284,1.37785235,29.33235973,2.07331344,2.24335906,0.17000108,1.20668007
48,allscaip-md-direct-all-omol,ASE,-25.94383762,4.09756911,30.04140673,-27.95446284,1.37785235,29.33235973,2.01062522,2.71971676,0.70904700,1.71438188
48,esen-md-direct-all-omol,ASE,-26.26993207,2.07968041,28.34961248,-27.95446284,1.37785235,29.33235973,1.68453077,0.70182806,-0.98274725,0.84228766
48,esen-sm-conserving-all-omol,ASE,-25.42226958,3.95699128,29.37926086,-27.95446284,1.37785235,29.33235973,2.53219326,2.57913893,0.04690113,1.31302003
48,esen-sm-direct-all-omol,ASE,-25.20644102,6.93188060,32.13832162,-27.95446284,1.37785235,29.33235973,2.74802182,5.55402825,2.80596189,4.17999507
48,extra_large,ASE,-26.02314365,2.89604291,28.91918656,-27.95446284,1.37785235,29.33235973,1.93131919,1.51819056,-0.41317317,0.96568187
48,orbmol_v1_conservative,ASE,-26.14092120,4.90287044,31.04379164,-27.95446284,1.37785235,29.33235973,1.81354164,3.52501809,1.71143191,2.61822500
48,orbmol_v1_direct,ASE,-24.69970750,5.05283646,29.75254396,-27.95446284,1.37785235,29.33235973,3.25475534,3.67498411,0.42018423,2.04758417
48,orbmol_v2,ASE,-27.30043319,1.74816420,29.04859739,-27.95446284,1.37785235,29.33235973,0.65402965,0.37031185,-0.28376234,0.32703710
48,polar-1-l,ASE,-25.75668793,2.36714419,28.12383212,-27.95446284,1.37785235,29.33235973,2.19777491,0.98929184,-1.20852761,1.09890973
48,polar-1-m,ASE,-25.12605135,1.68921491,26.81526626,-27.95446284,1.37785235,29.33235973,2.82841149,0.31136256,-2.51709347,1.41422802
48,polar-1-s,ASE,-30.54393233,4.36460155,34.90853388,-27.95446284,1.37785235,29.33235973,-2.58946949,2.98674920,5.57617415,4.28146168
48,uma-m-1p1,ASE,-26.00166849,3.35064100,29.35230949,-27.95446284,1.37785235,29.33235973,1.95279435,1.97278865,0.01994976,0.99636921
48,uma-s-1p1,ASE,-26.80265758,4.60773763,31.41039521,-27.95446284,1.37785235,29.33235973,1.15180526,3.22988528,2.07803548,2.65396038
48,uma-s-1p2,ASE,-26.67914418,3.51681855,30.19596273,-27.95446284,1.37785235,29.33235973,1.27531866,2.13896620,0.86360300,1.50128460
49,aimnet2-nse,ASE,-55.51496855,2.29162835,57.80659690,-53.27066903,5.76958981,59.04034374,-2.24429952,-3.47796146,-1.23374684,2.35585415
49,allscaip-md-conserving-all-omol,ASE,-51.63123253,5.81417992,57.44541245,-53.27066903,5.76958981,59.04034374,1.63943650,0.04459011,-1.59493129,0.81976070
49,allscaip-md-direct-all-omol,ASE,-52.14948204,6.05298280,58.20246484,-53.27066903,5.76958981,59.04034374,1.12118699,0.28339299,-0.83787890,0.56063594
49,esen-md-direct-all-omol,ASE,-51.25231813,6.23673612,57.48905425,-53.27066903,5.76958981,59.04034374,2.01835090,0.46714631,-1.55128949,1.00921790
49,esen-sm-conserving-all-omol,ASE,-51.29950411,6.74615000,58.04565411,-53.27066903,5.76958981,59.04034374,1.97116492,0.97656019,-0.99468963,0.98562491
49,esen-sm-direct-all-omol,ASE,-49.82083190,5.69087988,55.51171178,-53.27066903,5.76958981,59.04034374,3.44983713,-0.07870993,-3.52863196,1.80367095
49,extra_large,ASE,-53.40728112,5.25742230,58.66470342,-53.27066903,5.76958981,59.04034374,-0.13661209,-0.51216751,-0.37564032,0.44390392
49,orbmol_v1_conservative,ASE,-52.85129606,6.74463916,59.59593522,-53.27066903,5.76958981,59.04034374,0.41937297,0.97504935,0.55559148,0.76532041
49,orbmol_v1_direct,ASE,-54.05912413,6.21432897,60.27345310,-53.27066903,5.76958981,59.04034374,-0.78845510,0.44473916,1.23310936,0.83892426
49,orbmol_v2,ASE,-50.06221722,7.72284358,57.78506080,-53.27066903,5.76958981,59.04034374,3.20845181,1.95325377,-1.25528294,1.60426835
49,polar-1-l,ASE,-52.03062638,4.07415439,56.10478077,-53.27066903,5.76958981,59.04034374,1.24004265,-1.69543542,-2.93556297,2.31549920
49,polar-1-m,ASE,-54.19204847,2.76732471,56.95937318,-53.27066903,5.76958981,59.04034374,-0.92137944,-3.00226510,-2.08097056,2.54161783
49,polar-1-s,ASE,-61.99102998,1.09656325,63.08759323,-53.27066903,5.76958981,59.04034374,-8.72036095,-4.67302656,4.04724949,4.36013803
49,uma-m-1p1,ASE,-51.17725741,4.76655220,55.94380961,-53.27066903,5.76958981,59.04034374,2.09341162,-1.00303761,-3.09653413,2.04978587
49,uma-s-1p1,ASE,-51.26683525,6.27247056,57.53930581,-53.27066903,5.76958981,59.04034374,2.00383378,0.50288075,-1.50103793,1.00195934
49,uma-s-1p2,ASE,-51.52200293,6.30629382,57.82829675,-53.27066903,5.76958981,59.04034374,1.74866610,0.53670401,-1.21204699,0.87437550
50,aimnet2-nse,ASE,-25.19067300,10.74860234,35.93927534,-28.59864169,0.52743266,29.12611992,3.40796869,10.22116968,6.81315542,8.51716255
50,allscaip-md-conserving-all-omol,ASE,-30.52192921,-0.92526081,29.59666840,-28.59864169,0.52743266,29.12611992,-1.92328752,-1.45269347,0.47054848,0.96162097
50,allscaip-md-direct-all-omol,ASE,-31.38427571,-1.80421146,29.58006425,-28.59864169,0.52743266,29.12611992,-2.78563402,-2.33164412,0.45394433,1.39279422
50,esen-md-direct-all-omol,ASE,-29.44835680,0.84609184,30.29444864,-28.59864169,0.52743266,29.12611992,-0.84971511,0.31865918,1.16832872,0.74349395
50,esen-sm-conserving-all-omol,ASE,-33.09423549,-0.95373453,32.14050096,-28.59864169,0.52743266,29.12611992,-4.49559380,-1.48116719,3.01438104,2.24777411
50,esen-sm-direct-all-omol,ASE,-32.57588774,-0.57429243,32.00159531,-28.59864169,0.52743266,29.12611992,-3.97724605,-1.10172509,2.87547539,1.98860024
50,extra_large,ASE,-30.09373353,0.49799028,30.59172381,-28.59864169,0.52743266,29.12611992,-1.49509184,-0.02944238,1.46560389,0.74752313
50,orbmol_v1_conservative,ASE,-30.44112969,3.57365040,34.01478009,-28.59864169,0.52743266,29.12611992,-1.84248800,3.04621774,4.88866017,3.96743896
50,orbmol_v1_direct,ASE,-31.34176849,3.55746081,34.89922930,-28.59864169,0.52743266,29.12611992,-2.74312680,3.03002815,5.77310938,4.40156877
50,orbmol_v2,ASE,-30.63750675,0.73831843,31.37582518,-28.59864169,0.52743266,29.12611992,-2.03886506,0.21088577,2.24970526,1.23029552
50,polar-1-l,ASE,-29.20294783,1.10472745,30.30767528,-28.59864169,0.52743266,29.12611992,-0.60430614,0.57729479,1.18155536,0.87942508
50,polar-1-m,ASE,-26.23663342,5.16617097,31.40280439,-28.59864169,0.52743266,29.12611992,2.36200827,4.63873831,2.27668447,3.45771139
50,polar-1-s,ASE,-22.46503606,8.25765907,30.72269513,-28.59864169,0.52743266,29.12611992,6.13360563,7.73022641,1.59657521,4.66340081
50,uma-m-1p1,ASE,-30.72748083,-1.09700564,29.63047519,-28.59864169,0.52743266,29.12611992,-2.12883914,-1.62443830,0.50435527,1.06439678
50,uma-s-1p1,ASE,-29.82553403,2.53338024,32.35891427,-28.59864169,0.52743266,29.12611992,-1.22689234,2.00594758,3.23279435,2.61937097
50,uma-s-1p2,ASE,-30.05953494,1.57731374,31.63684868,-28.59864169,0.52743266,29.12611992,-1.46089325,1.04988108,2.51072876,1.78030492
